order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee,Status,Complain,Refund,Account Number,Phone Number
ORDX34869,16/10/18,14:45:38,Lunch,NS,"[('Chicken', 10), ('Steak', 1), ('Fries', 7), ('Burger', 4)]",573,-37.81582,144.96345,0,10.204,15.6000683,Delivered,0,0,639000000000 ,001-806-472-6669x94785
ORDX30762,17/10/18,9:41:24,Breakfast,BK,"[('Pancake', 1), ('Coffee', 3), ('Cereal', 10)]",256.75,-37.81776,144.96349,0,7.533,11.88814,Delivered,0,0,4810000000000 ,925.067.7413
ORDX80064,18/10/18,14:55:46,Lunch,NS,"[('Coffee', 8), ('Pancake', 10), ('Eggs', 7)]",456.5,-37.80484,144.96353,0,7.746,11.667601,Delivered,0,0,3540090000000000 ,001-360-952-2711x29032
ORDX37083,19/10/18,8:30:25,Breakfast,TP,"[('Pasta', 10), ('Shrimp', 8), ('Salmon', 10), ('Fish&Chips', 3)]",1222,-37.82348,144.96358,0,10.971,18.1717141,Delivered,0,0,36400000000000 ,8662467480
ORDX85935,20/10/18,18:18:35,Dinner,TP,"[('Eggs', 1), ('Coffee', 7), ('Cereal', 4), ('Pancake', 6)]",304,-37.819805,145.0117049,0,8.085,12.9418714,Delivered,1,1,213000000000000 ,315.745.8943x48612
ORDX47681,21/10/18,15:26:11,Lunch,NS,"[('Fish&Chips', 7), ('Pasta', 4), ('Shrimp', 4), ('Salmon', 3)]",694,-37.80431,144.96364,0,10.137,14.8710936,Delivered,0,0,4341290000000000000 ,+1-571-043-7483x6160
ORDX94958,22/10/18,17:07:36,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 1), ('Salmon', 8), ('Pasta', 2)]",542,-37.81727,144.96368,0,10.175,22.78592265,Delivered,0,0,6011710000000000 ,1504400090
ORDX76119,23/10/18,9:00:50,Breakfast,BK,"[('Fish&Chips', 1), ('Pasta', 2), ('Shrimp', 1)]",144,-37.81135,144.96382,0,9.198,11.5895888,Delivered,0,0,639000000000 ,927-192-0821
ORDX93969,24/10/18,17:17:44,Dinner,TP,"[('Salad', 10), ('Steak', 4), ('Chicken', 2), ('Burger', 1), ('Fries', 4)]",495,-37.81764,144.96385,0,7.178,14.1168881,Delivered,0,0,3514010000000000 ,1913176117
ORDX19238,25/10/18,17:27:53,Dinner,NS,"[('Steak', 3), ('Chicken', 6), ('Burger', 10)]",637,-37.80277,144.96395,0,8.568,14.6561203,Delivered,0,0,180000000000000 ,-7275
ORDX82592,26/10/18,15:05:54,Lunch,BK,"[('Shrimp', 8), ('Salmon', 3), ('Pasta', 8)]",775,-37.81807,144.96403,0,8.685,13.0382937,Delivered,0,0,502000000000 ,808-316-5858
ORDX46915,27/10/18,18:59:09,Dinner,TP,"[('Eggs', 7), ('Pancake', 1), ('Cereal', 9), ('Coffee', 2)]",382.25,-37.81697,144.96413,0,7.492,14.8835023,Delivered,0,0,375000000000000 ,-4219
ORDX68069,28/10/18,20:00:00,Dinner,NS,"[('Pancake', 6), ('Coffee', 4), ('Eggs', 8), ('Cereal', 6)]",477.5,-37.81097,144.96415,0,10.213,23.6677608,Delivered,0,0,2710000000000000 ,001-585-000-2432
ORDX70551,29/10/18,12:23:39,Lunch,NS,"[('Coffee', 3), ('Cereal', 7), ('Eggs', 6)]",301.5,-37.81432,144.96416,0,7.424,15.6645904,Delivered,0,0,6011790000000000 ,(772)442-0255
ORDX96946,30/10/18,18:38:52,Dinner,NS,"[('Burger', 3), ('Salad', 3), ('Fries', 5), ('Chicken', 7)]",428.6,-37.81102,144.96417,0,8.193,16.8649113,Delivered,0,0,502000000000 ,(187)245-3193
ORDX41169,31/10/18,19:39:43,Dinner,TP,"[('Eggs', 10), ('Cereal', 10)]",430,-37.81108,144.96419,0,6.44,11.1486884,Delivered,0,0,4766320000000000 ,614-685-0536x068
ORDX12984,1/11/18,18:18:35,Dinner,BK,"[('Steak', 2), ('Chicken', 3), ('Fries', 2), ('Salad', 4)]",278.8,-37.8007,144.9642,0,7.724,16.0150809,Delivered,0,0,3534130000000000 ,240.415.6043
ORDX76133,2/11/18,14:55:46,Lunch,TP,"[('Fries', 10), ('Salad', 5), ('Chicken', 6)]",398,-37.80069,144.96423,0,8.794,16.713136,Delivered,0,0,3537220000000000 ,245.812.7399x91640
ORDX65009,3/11/18,12:54:05,Lunch,NS,"[('Cereal', 10), ('Eggs', 2), ('Pancake', 9)]",472.25,-37.80506,144.96436,0,8.791,14.986501,Delivered,0,0,4120000000000 ,092.526.3983
ORDX80584,4/11/18,19:19:26,Dinner,NS,"[('Pasta', 5), ('Salmon', 6), ('Fish&Chips', 8)]",663.5,-37.819805,145.0117049,0,7.063,13.0752944,Delivered,1,1,213000000000000 ,315.745.8943x48612
ORDX66384,5/11/18,11:02:32,Breakfast,TP,"[('Chicken', 10), ('Salad', 7), ('Fries', 10)]",560.4,-37.819805,145.0117049,0,3.711,13.0393552,Delivered,1,0,213000000000000 ,315.745.8943x48612
ORDX85908,6/11/18,18:18:35,Dinner,NS,"[('Salmon', 1), ('Shrimp', 8)]",473,-37.80282,144.96442,0,7.996,17.1601416,Delivered,0,0,6011460000000000 ,001-341-290-4212x42648
ORDX27678,7/11/18,14:55:46,Lunch,TP,"[('Fries', 4), ('Burger', 1)]",79,-37.81772,144.96445,0,7.853,12.1804257,Delivered,0,0,4138570000000000 ,001-658-677-1495x444
ORDX44058,8/11/18,19:49:51,Dinner,TP,"[('Coffee', 3), ('Pancake', 3)]",95.25,-37.81783,144.9645,0,12.671,21.2511126,Delivered,0,0,4312760000000000 ,807-883-6460x0681
ORDX60848,9/11/18,11:32:57,Breakfast,NS,"[('Burger', 10), ('Fries', 1)]",322,-37.81181,144.96451,0,8.389,11.54512,Delivered,0,0,6559780000000000 ,001-400-768-5878x7879
ORDX51907,10/11/18,12:23:39,Lunch,TP,"[('Coffee', 3), ('Pancake', 1), ('Cereal', 1)]",67.75,-37.81186,144.96453,0,7.748,13.0300403,Delivered,0,0,6547210000000000 ,(909)534-6131
ORDX16000,11/11/18,16:06:45,Dinner,TP,"[('Fries', 6), ('Chicken', 8)]",328,-37.8119,144.96455,0,9.186,18.0919812,Delivered,0,0,4535730000000000 ,(972)757-2747
ORDX14180,12/11/18,10:42:15,Breakfast,NS,"[('Coffee', 4), ('Cereal', 9)]",219,-37.81195,144.96457,0,4.828,10.7181467,Delivered,0,0,3554310000000000 ,830-584-6891x428
ORDX35018,13/11/18,9:51:32,Breakfast,TP,"[('Coffee', 3), ('Eggs', 4)]",110.5,-37.81201,144.9646,0,9.244,17.0758592,Delivered,0,0,4940000000000000 ,153-007-7198
ORDX86799,14/11/18,13:54:55,Lunch,BK,"[('Eggs', 10), ('Coffee', 4), ('Cereal', 5), ('Pancake', 10)]",597.5,-37.81206,144.96463,0,9.133,14.3822206,Delivered,0,0,4758680000000000 ,7929414527
ORDX84440,15/11/18,10:01:41,Breakfast,TP,"[('Coffee', 8), ('Eggs', 4), ('Cereal', 1)]",169,-37.81211,144.96465,0,9.807,14.3123376,Delivered,0,0,3540370000000000 ,001-051-191-4495x207
ORDX29661,16/11/18,13:24:30,Lunch,BK,"[('Cereal', 4), ('Eggs', 4)]",172,-37.81216,144.96467,0,8.61,10.9375253,Delivered,0,0,3548830000000000 ,316-476-7626x36341
ORDX25817,17/11/18,10:42:15,Breakfast,NS,"[('Pancake', 10), ('Cereal', 4)]",326.5,-37.81239,144.96478,0,8.063,14.6644636,Delivered,0,0,4011920000000000 ,+1-755-475-3272x5372
ORDX40796,18/11/18,18:18:35,Dinner,BK,"[('Eggs', 9), ('Coffee', 7)]",250.5,-37.81252,144.96484,0,9.007,12.6044712,Delivered,0,0,2288390000000000 ,997-521-5245
ORDX95520,19/11/18,13:14:21,Lunch,TP,"[('Chicken', 9), ('Steak', 5), ('Fries', 10), ('Salad', 5), ('Burger', 8)]",967,-37.79668,144.9649,0,9.471,21.1392024,Delivered,0,0,4322450000000000 ,116.554.5034x22827
ORDX72592,20/11/18,9:31:16,Breakfast,TP,"[('Fries', 6), ('Burger', 6), ('Steak', 4)]",438,-37.81718,144.96494,0,8.73,15.6884969,Delivered,0,0,574000000000 ,001-184-106-1677x2201
ORDX36033,21/11/18,9:31:16,Breakfast,TP,"[('Steak', 2), ('Chicken', 4)]",218,-37.81285,144.96501,0,10.073,15.7845486,Delivered,0,0,341000000000000 ,169-141-9913
ORDX69666,22/11/18,8:50:42,Breakfast,NS,"[('Steak', 9), ('Salad', 7)]",525.4,-37.8129,144.96504,0,10.171,13.1057635,Delivered,0,0,180000000000000 ,+1-462-874-5264x22138
ORDX17329,23/11/18,13:04:13,Lunch,BK,"[('Burger', 3), ('Steak', 2), ('Chicken', 2), ('Fries', 5), ('Salad', 6)]",410.2,-37.82004,144.96505,0,10.671,21.0118662,Delivered,0,0,3512450000000000 ,+1-571-586-4702x5273
ORDX15774,24/11/18,11:32:57,Breakfast,TP,"[('Steak', 7), ('Salad', 1), ('Burger', 7)]",549.2,-37.81421,144.96522,0,8.922,14.4889059,Cancelled,0,0,4292170000000000000 ,001-127-615-3152x3398
ORDX64535,25/11/18,12:23:39,Lunch,TP,"[('Cereal', 7), ('Eggs', 1), ('Pancake', 8), ('Coffee', 1)]",370.5,-37.82133,144.96524,0,8.049,12.730147,Cancelled,0,0,5373070000000000 ,759.784.4099
ORDX60194,26/11/18,11:43:05,Breakfast,BK,"[('Cereal', 7), ('Pancake', 3)]",219.75,-37.81199,144.96527,0,8.839,14.5740105,Cancelled,0,0,4370900000000000 ,001-438-814-7210x788
ORDX73775,27/11/18,20:00:00,Dinner,TP,"[('Cereal', 5), ('Coffee', 9), ('Pancake', 9)]",390.75,-37.81724,144.9653,0,7.959,15.6436367,Cancelled,0,0,4156240000000000 ,986.659.5357x280
ORDX55587,28/11/18,8:40:33,Breakfast,NS,"[('Burger', 5), ('Chicken', 7), ('Salad', 7), ('Steak', 3)]",634.4,-37.8162,144.96534,0,7.635,13.0402629,Cancelled,0,0,676000000000 ,001-720-180-2105x43103
ORDX49787,29/11/18,10:01:41,Breakfast,BK,"[('Pancake', 5), ('Cereal', 5), ('Coffee', 2), ('Eggs', 10)]",461.25,-37.81769,144.96535,0,10.805,14.5275156,Delivered,0,0,180000000000000 ,001-568-956-3609
ORDX78057,30/11/18,9:00:50,Breakfast,NS,"[('Burger', 7), ('Chicken', 6), ('Steak', 9), ('Salad', 2)]",848.4,-37.8067,144.96535,0,8.253,6.4487807,Delivered,0,0,502000000000 ,001-907-062-3192
ORDX40229,1/12/18,12:03:22,Lunch,TP,"[('Steak', 4), ('Fries', 3), ('Chicken', 3), ('Burger', 7)]",529,-37.81222,144.96538,0,7.565,13.1571689,Delivered,0,0,4910000000000 ,001-544-758-6754x8478
ORDX11698,2/12/18,17:27:53,Dinner,BK,"[('Pancake', 9), ('Cereal', 10), ('Coffee', 1), ('Eggs', 6)]",567.75,-37.81176,144.96539,0,7.455,25.5779772,Delivered,0,0,6011650000000000 ,564-037-4662x273
ORDX22659,3/12/18,12:03:22,Lunch,BK,"[('Fish&Chips', 6), ('Salmon', 5)]",415,-37.81233,144.96543,0,8.348,15.9030432,Delivered,0,0,502000000000 ,001-293-148-8292x7173
ORDX13243,4/12/18,10:52:23,Breakfast,BK,"[('Salmon', 4), ('Pasta', 8), ('Fish&Chips', 5), ('Shrimp', 7)]",937,-37.8197652,144.9989599,0,10.572,14.3066612,Delivered,1,1,213000000000000 ,315.745.8943x48612
ORDX14085,5/12/18,14:55:46,Lunch,NS,"[('Eggs', 10), ('Coffee', 9)]",287.5,-37.80671,144.96547,0,9.327,16.935637,Delivered,0,0,4810070000000000 ,725-983-9399
ORDX92926,6/12/18,19:49:51,Dinner,NS,"[('Pasta', 1), ('Salmon', 3)]",150.5,-37.8127,144.96557,0,7.323,13.0640154,Delivered,0,0,3593070000000000 ,(412)613-2244x527
ORDX50334,7/12/18,19:49:51,Dinner,NS,"[('Pasta', 9), ('Shrimp', 3), ('Fish&Chips', 10)]",759.5,-37.81408,144.96558,0,8.791,12.8329995,Delivered,0,0,4460000000000000 ,001-581-160-0356x35691
ORDX36899,8/12/18,16:47:19,Dinner,NS,"[('Pasta', 7), ('Salmon', 4), ('Fish&Chips', 3), ('Shrimp', 3)]",623.5,-37.8121,144.96559,0,10.087,18.0049283,Delivered,0,0,2243660000000000 ,797-436-0552x184
ORDX74203,9/12/18,14:05:04,Lunch,NS,"[('Coffee', 5), ('Cereal', 3), ('Eggs', 3)]",166.5,-37.81483,144.9656,0,6.971,18.16070715,Delivered,0,0,4391810000000000 ,001-092-289-5716x4740
ORDX18436,10/12/18,10:52:23,Breakfast,BK,"[('Pasta', 2), ('Fish&Chips', 6)]",265,-37.81279,144.96561,0,9.69,15.1563583,Delivered,0,0,30200000000000 ,071-245-4927x70952
ORDX66600,11/12/18,12:23:39,Lunch,BK,"[('Salad', 8), ('Steak', 8), ('Fries', 2), ('Chicken', 8)]",777.6,-37.80674,144.96564,0,10.75,14.8763571,Delivered,0,0,4040000000000 ,042-921-6878x26528
ORDX80157,12/12/18,19:19:26,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 1), ('Shrimp', 8)]",788,-37.81635,144.96565,0,7.546,17.2157047,Cancelled,0,0,562000000000 ,921-131-3730x654
ORDX52924,13/12/18,8:20:16,Breakfast,BK,"[('Shrimp', 8), ('Salmon', 3)]",555,-37.81534,144.96162,0,8.344,13.4450141,Delivered,1,1,213000000000000 ,918-272-6483x2147
ORDX55616,14/12/18,17:17:44,Dinner,NS,"[('Shrimp', 4), ('Pasta', 10), ('Salmon', 4), ('Fish&Chips', 3)]",760,-37.81441,144.96573,0,7.296,13.0802736,Delivered,0,0,4840000000000 ,001-539-542-2431x56244
ORDX80411,15/12/18,12:13:31,Lunch,TP,"[('Eggs', 5), ('Coffee', 4), ('Cereal', 3), ('Pancake', 3)]",275.75,-37.80082,144.96577,0,9.805,15.6141618,Delivered,0,0,4430000000000 ,-7548
ORDX78377,16/12/18,18:18:35,Dinner,BK,"[('Chicken', 4), ('Fries', 4), ('Salad', 6), ('Burger', 5)]",434.2,-37.81225,144.96578,0,9.89,12.012778,Delivered,0,0,4512760000000000000 ,381.357.8912x29990
ORDX94773,17/12/18,14:05:04,Lunch,NS,"[('Fish&Chips', 3), ('Salmon', 10)]",515,-37.81222,144.96587,0,11.078,17.0292444,Delivered,0,0,676000000000 ,+1-743-807-1009x32738
ORDX54943,18/12/18,8:50:42,Breakfast,TP,"[('Coffee', 7), ('Cereal', 1)]",73.5,-37.81483,144.96589,0,10.03,13.8239117,Delivered,0,0,4694810000000000 ,912.580.9548
ORDX88441,19/12/18,17:17:44,Dinner,NS,"[('Coffee', 2), ('Cereal', 8), ('Pancake', 4)]",280,-37.8254,144.96607,0,10.759,15.9238319,Delivered,0,0,30000000000000 ,+1-940-965-1545x149
ORDX74971,20/12/18,19:29:34,Dinner,NS,"[('Cereal', 4), ('Pancake', 2)]",132.5,-37.81188,144.96613,0,7.449,11.8195689,Delivered,0,0,3592520000000000 ,009-606-3697
ORDX74896,21/12/18,9:00:50,Breakfast,BK,"[('Coffee', 3), ('Eggs', 7)]",176.5,-37.81144,144.96614,0,9.119,14.0447674,Delivered,0,0,180000000000000 ,029.781.0012
ORDX26736,22/12/18,19:49:51,Dinner,NS,"[('Eggs', 10), ('Coffee', 2)]",235,-37.81699,144.96617,0,10.15,14.546655,Delivered,0,0,639000000000 ,923-810-0664x2605
ORDX68665,23/12/18,11:32:57,Breakfast,NS,"[('Cereal', 5), ('Coffee', 7)]",157.5,-37.81642,144.9662,0,6.472,11.4864373,Delivered,0,0,180000000000000 ,838.593.0678x0357
ORDX35947,24/12/18,10:21:58,Breakfast,TP,"[('Pancake', 9), ('Cereal', 2), ('Coffee', 9), ('Eggs', 8)]",503.75,-37.81205,144.96622,0,9.732,11.8582648,Delivered,0,0,676000000000 ,001-933-031-4554
ORDX82710,25/12/18,8:40:33,Breakfast,TP,"[('Coffee', 6), ('Pancake', 1)]",69.25,-37.81143,144.96626,0,10.091,18.8087544,Delivered,0,0,4846910000000000000 ,+1-296-406-1972x636
ORDX98077,26/12/18,12:03:22,Lunch,BK,"[('Coffee', 6), ('Cereal', 6), ('Pancake', 9)]",389.25,-37.81203,144.96628,0,9.125,10.9588759,Delivered,0,0,3591370000000000 ,+1-287-950-9833x867
ORDX58203,27/12/18,15:26:11,Lunch,NS,"[('Chicken', 9), ('Salad', 3), ('Burger', 6), ('Steak', 1)]",570.6,-37.81736,144.96636,0,7.721,25.02326715,Delivered,0,0,213000000000000 ,(181)224-0512
ORDX47437,28/12/18,13:04:13,Lunch,NS,"[('Salad', 4), ('Chicken', 9), ('Burger', 9), ('Steak', 2), ('Fries', 2)]",749.8,-37.81181,144.96637,0,8.842,15.663951,Delivered,0,0,346000000000000 ,892.864.0520x8379
ORDX14715,29/12/18,18:59:09,Dinner,BK,"[('Fries', 9), ('Steak', 6), ('Chicken', 4), ('Burger', 2), ('Salad', 5)]",654,-37.8168,144.9664,0,7.733,14.9292511,Delivered,0,0,5182000000000000 ,603.943.5147
ORDX56198,30/12/18,13:14:21,Lunch,BK,"[('Salad', 2), ('Steak', 7)]",349.4,-37.81682,144.96643,0,9.798,12.8297356,Delivered,0,0,4846980000000000 ,404-154-3533x3361
ORDX47598,31/12/18,9:00:50,Breakfast,BK,"[('Burger', 8), ('Fries', 3), ('Steak', 6), ('Salad', 3), ('Chicken', 10)]",925.6,-37.82399,144.9665,0,13.086,16.6721951,Delivered,0,0,180000000000000 ,(425)608-0861x43841
ORDX47483,1/1/19,16:06:45,Dinner,TP,"[('Chicken', 1), ('Salad', 7), ('Burger', 3)]",245.4,-37.81199,144.96654,0,10.487,13.2304947,Delivered,0,0,180000000000000 ,001-186-852-2144x274
ORDX13926,2/1/19,10:01:41,Breakfast,TP,"[('Pancake', 5), ('Cereal', 10)]",331.25,-37.80102,144.96665,0,8.692,13.5457001,Delivered,0,0,3547180000000000 ,893.173.5645
ORDX18208,3/1/19,19:49:51,Dinner,NS,"[('Shrimp', 10), ('Pasta', 7), ('Salmon', 4), ('Fish&Chips', 2)]",966.5,-37.79983,144.96678,0,11.133,17.4566475,Delivered,0,0,38500000000000 ,001-127-582-1767x5947
ORDX64104,4/1/19,19:39:43,Dinner,NS,"[('Salad', 4), ('Steak', 10)]",518.8,-37.79978,144.96679,0,8.451,11.1500839,Delivered,0,0,4549330000000000000 ,061-792-1163
ORDX23114,5/1/19,11:12:40,Breakfast,BK,"[('Chicken', 9), ('Salad', 3), ('Burger', 2), ('Fries', 9)]",509.6,-37.81222,144.96683,0,9.3,12.9897423,Delivered,0,0,3506520000000000 ,169.480.9066
ORDX90265,6/1/19,8:30:25,Breakfast,BK,"[('Steak', 3), ('Fries', 1), ('Salad', 4), ('Chicken', 10)]",535.8,-37.82173,144.96686,0,7.761,6.3544127,Delivered,0,0,30100000000000 ,(332)118-9245x78362
ORDX59098,7/1/19,19:29:34,Dinner,NS,"[('Salmon', 1), ('Shrimp', 4), ('Pasta', 3)]",339.5,-37.80952,144.9669,0,8.935,12.6201465,Delivered,0,0,504000000000 ,001-925-205-2185x9318
ORDX17510,8/1/19,15:16:03,Lunch,TP,"[('Fish&Chips', 7), ('Salmon', 6), ('Shrimp', 10), ('Pasta', 3)]",1113.5,-37.799,144.9669,0,7.374,12.6141914,Delivered,0,0,30400000000000 ,001-178-974-5913x06485
ORDX88839,9/1/19,12:23:39,Lunch,TP,"[('Shrimp', 4), ('Salmon', 8)]",544,-37.80957,144.96693,0,6.385,13.4598,Delivered,0,0,180000000000000 ,(954)172-0174
ORDX35602,10/1/19,16:37:10,Dinner,BK,"[('Pancake', 8), ('Cereal', 6)]",320,-37.8115,144.96694,0,7.876,14.3697408,Delivered,0,0,36400000000000 ,001-547-055-3555x63069
ORDX19029,11/1/19,11:53:14,Breakfast,BK,"[('Chicken', 8), ('Steak', 4), ('Salad', 1)]",453.2,-37.8083,144.96694,0,10.29,15.3910099,Delivered,0,0,4065080000000000 ,(690)815-0621x20843
ORDX85008,12/1/19,18:59:09,Dinner,TP,"[('Chicken', 3), ('Burger', 5), ('Fries', 8), ('Salad', 2)]",381.4,-37.81219,144.96695,0,5.622,12.260271,Cancelled,0,0,6562740000000000 ,001-539-136-5401
ORDX53662,13/1/19,9:51:32,Breakfast,NS,"[('Chicken', 8), ('Steak', 2), ('Salad', 7), ('Burger', 2), ('Fries', 4)]",576.4,-37.81736,144.96702,0,9.009,14.7714884,Cancelled,0,0,60412959201 ,(632)702-0290x150
ORDX93173,14/1/19,17:07:36,Dinner,TP,"[('Steak', 4), ('Salad', 10), ('Fries', 3)]",388,-37.81534,144.96162,0,7.698,19.263264,Delivered,1,1,630000000000 ,918-272-6483x2147
ORDX68395,15/1/19,16:27:02,Dinner,NS,"[('Pasta', 10), ('Salmon', 1), ('Shrimp', 1)]",370,-37.81123,144.96709,0,12.083,8.8412534,Delivered,0,0,4545900000000000 ,001-121-098-1996x77609
ORDX94660,16/1/19,12:33:48,Lunch,BK,"[('Coffee', 5), ('Eggs', 2), ('Pancake', 1), ('Cereal', 1)]",126.75,-37.8112,144.9671,0,7.307,7.69581265,Delivered,0,0,4594240000000000000 ,+1-858-329-4846x980
ORDX89533,17/1/19,12:43:56,Lunch,BK,"[('Fries', 8), ('Burger', 8)]",344,-37.81534,144.96162,0,9.272,17.6144187,Delivered,1,0,630000000000 ,918-272-6483x2147
ORDX96527,18/1/19,16:06:45,Dinner,TP,"[('Pancake', 2), ('Cereal', 7)]",195.5,-37.8113,144.96712,0,9.053,15.3407823,Delivered,0,0,4570000000000 ,(945)165-0159x183
ORDX27054,19/1/19,13:04:13,Lunch,NS,"[('Salmon', 4), ('Fish&Chips', 4), ('Shrimp', 5), ('Pasta', 8)]",794,-37.81186,144.96713,0,11.399,17.2229428,Delivered,0,0,2270000000000000 ,000.471.8073x484
ORDX97353,20/1/19,16:47:19,Dinner,TP,"[('Cereal', 2), ('Eggs', 6)]",174,-37.81134,144.96714,0,8.188,12.8641096,Cancelled,0,0,4493610000000000 ,+1-436-977-4509x994
ORDX79011,21/1/19,18:28:43,Dinner,NS,"[('Fries', 2), ('Burger', 7)]",241,-37.82651,144.96715,0,8.736,14.7830211,Cancelled,0,0,3522520000000000 ,126-745-4932
ORDX27404,22/1/19,19:09:17,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 3)]",477,-37.8139,144.96715,0,8.925,13.1994525,Delivered,0,0,60457583494 ,(774)711-2804x55506
ORDX67872,23/1/19,16:47:19,Dinner,TP,"[('Salad', 8), ('Chicken', 6), ('Steak', 9), ('Fries', 6)]",806.6,-37.81265,144.96718,1,6.709,5.6294303,Delivered,0,0,4243500000000000 ,247.088.4549x51507
ORDX65785,24/1/19,12:33:48,Lunch,TP,"[('Burger', 9), ('Chicken', 5), ('Steak', 1)]",484,-37.81025,144.96723,0,9.103,17.5307551,Delivered,0,0,4983270000000000 ,+1-259-447-0723x5310
ORDX73106,25/1/19,12:03:22,Lunch,BK,"[('Coffee', 6), ('Eggs', 5), ('Cereal', 10), ('Pancake', 2)]",413.5,-37.81164,144.96727,0,9.634,12.599643,Delivered,0,0,30300000000000 ,690-500-7432x7168
ORDX54304,26/1/19,14:15:12,Lunch,BK,"[('Shrimp', 9), ('Fish&Chips', 4), ('Salmon', 7)]",913,-37.81328,144.9673,0,6.425,15.635055,Delivered,0,0,213000000000000 ,1200468941
ORDX17776,27/1/19,10:21:58,Breakfast,TP,"[('Cereal', 5), ('Pancake', 4)]",202,-37.82197,144.96737,0,7.421,12.5810031,Delivered,0,0,2542250000000000 ,954-530-8378x065
ORDX26547,28/1/19,14:35:29,Lunch,BK,"[('Pasta', 5), ('Fish&Chips', 10), ('Salmon', 3), ('Shrimp', 6)]",934.5,-37.79999,144.96738,0,10.192,12.0186954,Delivered,0,0,4500000000000 ,3183085239
ORDX27076,29/1/19,20:00:00,Dinner,NS,"[('Coffee', 4), ('Cereal', 9), ('Pancake', 1), ('Eggs', 1)]",265.25,-37.81478,144.96744,0,8.54,14.7054312,Delivered,0,0,4800570000000000 ,(762)742-0545x4360
ORDX35971,30/1/19,15:36:20,Lunch,BK,"[('Steak', 8), ('Chicken', 8), ('Salad', 8), ('Burger', 4), ('Fries', 7)]",961.6,-37.81207,144.96744,0,9.585,15.8314536,Delivered,0,0,36900000000000 ,1295920082
ORDX57458,31/1/19,13:44:47,Lunch,BK,"[('Cereal', 3), ('Coffee', 2), ('Eggs', 3), ('Pancake', 2)]",192.5,-37.83063,144.96747,0,7.036,11.9617911,Delivered,0,0,6600000000000000 ,001-212-282-6605x4590
ORDX54873,1/2/19,19:49:51,Dinner,BK,"[('Pasta', 1), ('Fish&Chips', 3)]",132.5,-37.79926,144.96748,0,7.008,14.9279806,Delivered,0,0,60405369160 ,(055)519-5516
ORDX12506,2/2/19,19:09:17,Dinner,NS,"[('Chicken', 2), ('Salad', 3), ('Steak', 2), ('Burger', 2), ('Fries', 2)]",291.6,-37.81222,144.96751,0,8.441,13.551078,Delivered,0,0,4243240000000000 ,(942)382-9281
ORDX75639,3/2/19,11:43:05,Breakfast,TP,"[('Fish&Chips', 2), ('Salmon', 10)]",480,-37.82137,144.96753,0,11.888,14.7004924,Delivered,0,0,3600000000000000 ,989.192.5474
ORDX12147,4/2/19,19:29:34,Dinner,BK,"[('Pancake', 6), ('Eggs', 4), ('Cereal', 10)]",443.5,-37.81534,144.96162,0,9.456,12.2198018,Delivered,1,1,630000000000 ,918-272-6483x2147
ORDX69074,5/2/19,18:49:00,Dinner,NS,"[('Salmon', 6), ('Pasta', 1), ('Shrimp', 9), ('Fish&Chips', 2)]",829.5,-37.81226,144.96753,0,12.323,18.5694946,Cancelled,0,0,583000000000 ,526.332.9796
ORDX52456,6/2/19,13:04:13,Lunch,NS,"[('Salmon', 4), ('Fish&Chips', 2)]",234,-37.8123,144.96755,0,7.572,12.5392932,Cancelled,0,0,374000000000000 ,930.520.7691x06493
ORDX10542,7/2/19,16:06:45,Dinner,NS,"[('Fries', 2), ('Chicken', 3), ('Salad', 4), ('Steak', 3), ('Burger', 10)]",633.8,-37.81234,144.96757,0,7.824,13.6868305,Delivered,0,0,4473730000000000 ,936-977-9666x04225
ORDX14235,8/2/19,20:00:00,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 2), ('Shrimp', 1)]",381,-37.81012,144.96757,0,5.337,5.977351,Delivered,0,0,2287140000000000 ,972-963-2407
ORDX46044,9/2/19,19:49:51,Dinner,TP,"[('Pasta', 2), ('Salmon', 6)]",301,-37.81238,144.96759,0,9.576,15.8194459,Delivered,0,0,4050610000000000 ,+1-575-834-9072x435
ORDX75082,10/2/19,9:31:16,Breakfast,NS,"[('Steak', 9), ('Chicken', 7), ('Fries', 5), ('Salad', 9)]",843.8,-37.8132,144.96765,0,8.659,13.8141596,Delivered,0,0,4860000000000 ,4963039624
ORDX62197,11/2/19,15:56:37,Lunch,NS,"[('Shrimp', 9), ('Salmon', 2), ('Pasta', 4), ('Fish&Chips', 9)]",993,-37.81268,144.96769,0,8.489,6.90545565,Delivered,0,0,30500000000000 ,001-983-269-7579
ORDX46839,12/2/19,17:27:53,Dinner,BK,"[('Fish&Chips', 7), ('Pasta', 9), ('Salmon', 9), ('Shrimp', 3)]",1023.5,-37.81474,144.96771,0,9.244,12.4642797,Delivered,0,0,3521280000000000 ,-5120
ORDX16985,13/2/19,11:22:49,Breakfast,NS,"[('Shrimp', 5), ('Pasta', 2)]",325,-37.81317,144.96776,0,10.832,17.5402427,Delivered,0,0,6532670000000000 ,937.327.7063
